product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0956937789,Producto Computers&Accessories 578,Computers&Accessories,2583.0,3150.0,18.0,3.7,2916.0
B0306695498,Producto Electronics 579,Electronics,998.0,3119.0,68.0,4.1,14037.0
B0543729854,Producto Computers&Accessories 580,Computers&Accessories,469.0,652.0,28.0,4.1,2136.0
B0209696590,Producto Health&PersonalCare 581,Health&PersonalCare,842.0,1256.0,33.0,3.9,13551.0
B0757785025,Producto Computers&Accessories 582,Computers&Accessories,2076.0,4614.0,55.0,3.5,2261.0
B0491127012,Producto Electronics 583,Electronics,1294.0,3317.0,61.0,4.3,1943.0
B0735130218,Producto Home&Kitchen 584,Home&Kitchen,1313.0,3455.0,62.0,4.3,8769.0
B0455992671,Producto Electronics 585,Electronics,4575.0,5199.0,12.0,4.0,483.0
B0360584487,Producto Electronics 586,Electronics,2091.0,2826.0,26.0,4.0,411.0
B0579910655,Producto Electronics 587,Electronics,1582.0,1840.0,14.0,3.4,6971.0
B0545192588,Producto Electronics 588,Electronics,734.0,1244.0,41.0,4.2,2103.0
B0971660560,Producto Electronics 589,Electronics,1889.0,2952.0,36.0,4.4,8226.0
B0148153102,Producto Electronics 590,Electronics,1007.0,1549.0,35.0,3.7,14371.0
B0499206304,Producto Home&Kitchen 591,Home&Kitchen,251.0,627.0,60.0,4.4,6468.0
B0189218034,Producto Electronics 592,Electronics,1157.0,4287.0,73.0,4.4,11432.0
B0169063439,Producto Electronics 593,Electronics,380.0,928.0,59.0,3.7,494.0
B0801988338,Producto OfficeProducts 594,OfficeProducts,52.0,134.0,61.0,3.9,1986.0
B0823958284,Producto Computers&Accessories 595,Computers&Accessories,742.0,2250.0,67.0,3.7,17004.0
B0607221717,Producto Home&Kitchen 596,Home&Kitchen,1127.0,1910.0,41.0,4.0,2985.0
B0762437526,Producto Electronics 597,Electronics,2563.0,4497.0,43.0,4.1,978.0
B0212227370,Producto Electronics 598,Electronics,291.0,692.0,58.0,3.7,6790.0
B0344842417,Producto Electronics 599,Electronics,835.0,1816.0,54.0,4.1,14554.0
B0973712241,Producto Electronics 600,Electronics,927.0,2016.0,54.0,4.2,3236.0
B0211458121,Producto Electronics 601,Electronics,304.0,742.0,59.0,4.2,8849.0
B0439074640,Producto Electronics 602,Electronics,991.0,3418.0,71.0,4.2,13332.0
B0112314973,Producto Electronics 603,Electronics,2742.0,3917.0,30.0,3.6,2516.0
B0252628876,Producto Electronics 604,Electronics,1635.0,2868.0,43.0,4.0,3112.0
B0764034333,Producto Computers&Accessories 605,Computers&Accessories,328.0,455.0,28.0,4.1,15743.0
B0368531128,Producto Electronics 606,Electronics,5993.0,11525.0,48.0,4.4,1330.0
B0987116781,Producto Computers&Accessories 607,Computers&Accessories,383.0,1035.0,63.0,4.1,6261.0
B0745434822,Producto Computers&Accessories 608,Computers&Accessories,2305.0,4043.0,43.0,4.1,4116.0
B0124956681,Producto Home&Kitchen 609,Home&Kitchen,1301.0,3174.0,59.0,3.8,4115.0
B0555650241,Producto Electronics 610,Electronics,1674.0,2392.0,30.0,3.7,6534.0
B0119398749,Producto Home&Kitchen 611,Home&Kitchen,980.0,1689.0,42.0,3.6,5830.0
B0141971410,Producto Computers&Accessories 612,Computers&Accessories,184.0,593.0,69.0,4.0,7242.0
B0953036326,Producto Electronics 613,Electronics,1608.0,2474.0,35.0,4.6,614.0
B0229736228,Producto OfficeProducts 614,OfficeProducts,766.0,923.0,17.0,3.8,1028.0
B0400141442,Producto Toys&Games 615,Toys&Games,507.0,756.0,33.0,4.1,3161.0
B0681714008,Producto Electronics 616,Electronics,2264.0,5522.0,59.0,4.2,6116.0
B0875858942,Producto Electronics 617,Electronics,1616.0,2244.0,28.0,3.7,11229.0
B0962672889,Producto Home&Kitchen 618,Home&Kitchen,1067.0,2426.0,56.0,3.9,5006.0
B0506100181,Producto Home&Kitchen 619,Home&Kitchen,230.0,536.0,57.0,4.2,10815.0
B0515172005,Producto Electronics 620,Electronics,2638.0,4548.0,42.0,4.1,4224.0
B0858600205,Producto Electronics 621,Electronics,1052.0,2062.0,49.0,3.5,6484.0
B0465729983,Producto Computers&Accessories 622,Computers&Accessories,208.0,385.0,46.0,4.2,4973.0
B0464332838,Producto Computers&Accessories 623,Computers&Accessories,2522.0,3408.0,26.0,3.8,945.0
B0129551285,Producto Computers&Accessories 624,Computers&Accessories,489.0,1112.0,56.0,3.9,7701.0
B0381893505,Producto Computers&Accessories 625,Computers&Accessories,398.0,830.0,52.0,4.1,7490.0
B0239084330,Producto Computers&Accessories 626,Computers&Accessories,2743.0,4730.0,42.0,4.4,904.0
B0950734772,Producto Home&Kitchen 627,Home&Kitchen,1825.0,2225.0,18.0,3.9,2825.0
B0199010946,Producto Electronics 628,Electronics,1006.0,1274.0,21.0,4.3,3553.0
B0665122521,Producto Electronics 629,Electronics,560.0,1098.0,49.0,3.6,1998.0
B0357189471,Producto Home&Kitchen 630,Home&Kitchen,487.0,855.0,43.0,4.0,1188.0
B0668901834,Producto OfficeProducts 631,OfficeProducts,99.0,235.0,58.0,3.9,5894.0
B0104955121,Producto Computers&Accessories 632,Computers&Accessories,2121.0,5438.0,61.0,4.1,18183.0
B0144613440,Producto Computers&Accessories 633,Computers&Accessories,161.0,358.0,55.0,4.0,8673.0
B0469946446,Producto Electronics 634,Electronics,4405.0,10488.0,58.0,3.7,611.0
B0697261187,Producto Computers&Accessories 635,Computers&Accessories,1217.0,2765.0,56.0,3.8,14023.0
B0106960219,Producto Computers&Accessories 636,Computers&Accessories,1948.0,3142.0,38.0,3.5,8781.0
B0754979849,Producto Electronics 637,Electronics,1843.0,3613.0,49.0,3.7,2258.0
B0687423562,Producto Electronics 638,Electronics,410.0,684.0,40.0,4.1,694.0
B0773343665,Producto Computers&Accessories 639,Computers&Accessories,2332.0,3643.0,36.0,3.9,2275.0
B0738690966,Producto Electronics 640,Electronics,1847.0,3420.0,46.0,4.1,3027.0
B0330261564,Producto Electronics 641,Electronics,854.0,1424.0,40.0,4.5,939.0
B0861164334,Producto Electronics 642,Electronics,4886.0,6980.0,30.0,3.9,4303.0
B0693304578,Producto Electronics 643,Electronics,2317.0,6621.0,65.0,4.2,2497.0
B0281880806,Producto Electronics 644,Electronics,2801.0,7003.0,60.0,4.1,1248.0
B0378356070,Producto OfficeProducts 645,OfficeProducts,646.0,1267.0,49.0,4.8,5051.0
B0320493072,Producto Computers&Accessories 646,Computers&Accessories,1053.0,1333.0,21.0,3.1,6502.0
B0495879957,Producto Home&Kitchen 647,Home&Kitchen,610.0,1849.0,67.0,3.9,10748.0
B0397259123,Producto Home&Kitchen 648,Home&Kitchen,1161.0,2580.0,55.0,4.2,7792.0
B0848343287,Producto Computers&Accessories 649,Computers&Accessories,1836.0,3992.0,54.0,3.8,2518.0
B0944005263,Producto Electronics 650,Electronics,52.0,187.0,72.0,4.2,1123.0
B0472498535,Producto Computers&Accessories 651,Computers&Accessories,1376.0,1965.0,30.0,4.0,1049.0
B0556784130,Producto Computers&Accessories 652,Computers&Accessories,532.0,1132.0,53.0,4.3,10944.0
B0499177011,Producto Home&Kitchen 653,Home&Kitchen,1294.0,3235.0,60.0,3.7,1835.0
B0199609966,Producto Computers&Accessories 654,Computers&Accessories,1074.0,1988.0,46.0,4.1,5263.0
B0471766176,Producto Electronics 655,Electronics,2512.0,4651.0,46.0,4.1,6858.0
B0583011369,Producto Electronics 656,Electronics,1196.0,3857.0,69.0,4.1,752.0
B0625146753,Producto Computers&Accessories 657,Computers&Accessories,1707.0,5021.0,66.0,4.1,5571.0
B0444579070,Producto Home&Kitchen 658,Home&Kitchen,1627.0,3968.0,59.0,4.4,8327.0
B0781508141,Producto Computers&Accessories 659,Computers&Accessories,967.0,2148.0,55.0,3.6,15617.0
B0579597103,Producto Computers&Accessories 660,Computers&Accessories,1601.0,2502.0,36.0,4.0,4414.0
B0167586074,Producto Health&PersonalCare 661,Health&PersonalCare,989.0,1252.0,21.0,3.6,5080.0
B0881974011,Producto Computers&Accessories 662,Computers&Accessories,518.0,751.0,31.0,4.2,2449.0
B0619900524,Producto Electronics 663,Electronics,780.0,1344.0,42.0,3.8,8887.0
B0656859752,Producto Electronics 664,Electronics,846.0,1922.0,56.0,3.3,712.0
B0898731909,Producto Electronics 665,Electronics,3796.0,5751.0,34.0,4.2,6481.0
B0574157559,Producto Electronics 666,Electronics,950.0,3517.0,73.0,4.0,6588.0
B0572295352,Producto Electronics 667,Electronics,1105.0,1939.0,43.0,4.1,11990.0
B0708803403,Producto Electronics 668,Electronics,2314.0,7714.0,70.0,4.5,10362.0
B0171796765,Producto Electronics 669,Electronics,549.0,752.0,27.0,4.1,3005.0
B0286922422,Producto Electronics 670,Electronics,1134.0,1859.0,39.0,4.0,9493.0
B0141708883,Producto OfficeProducts 671,OfficeProducts,508.0,591.0,14.0,3.9,4097.0
B0418490749,Producto Electronics 672,Electronics,7807.0,10550.0,26.0,3.6,930.0
B0108152629,Producto Computers&Accessories 673,Computers&Accessories,429.0,1192.0,64.0,4.0,4513.0
B0632176666,Producto Computers&Accessories 674,Computers&Accessories,1635.0,3084.0,47.0,4.6,1656.0
B0887732307,Producto Health&PersonalCare 675,Health&PersonalCare,337.0,443.0,24.0,3.9,4417.0
B0302341597,Producto Electronics 676,Electronics,524.0,1114.0,53.0,4.0,7113.0
B0307677255,Producto Computers&Accessories 677,Computers&Accessories,1856.0,3042.0,39.0,4.3,16760.0
B0945168641,Producto Car&Motorbike 678,Car&Motorbike,513.0,986.0,48.0,3.6,3078.0
B0595077261,Producto OfficeProducts 679,OfficeProducts,382.0,429.0,11.0,4.1,2108.0
B0356770441,Producto Home&Kitchen 680,Home&Kitchen,295.0,355.0,17.0,3.5,355.0
B0671986447,Producto Electronics 681,Electronics,2653.0,3537.0,25.0,4.1,3053.0
B0959204915,Producto Electronics 682,Electronics,5829.0,8968.0,35.0,4.0,2948.0
B0362202308,Producto Home&Kitchen 683,Home&Kitchen,328.0,745.0,56.0,4.2,5885.0
B0349933747,Producto Toys&Games 684,Toys&Games,112.0,273.0,59.0,3.8,3315.0
B0568902558,Producto Computers&Accessories 685,Computers&Accessories,202.0,388.0,48.0,3.9,3145.0
B0164475108,Producto Computers&Accessories 686,Computers&Accessories,193.0,344.0,44.0,4.2,5205.0
B0637124179,Producto Electronics 687,Electronics,2080.0,3014.0,31.0,3.8,3044.0
B0258007190,Producto Home&Kitchen 688,Home&Kitchen,1070.0,1337.0,20.0,4.2,2556.0
B0390265439,Producto Electronics 689,Electronics,1875.0,4464.0,58.0,4.1,3719.0
B0380337193,Producto Electronics 690,Electronics,1843.0,3123.0,41.0,3.9,17381.0
B0536205776,Producto Computers&Accessories 691,Computers&Accessories,1127.0,2398.0,53.0,3.9,3118.0
B0650851517,Producto Computers&Accessories 692,Computers&Accessories,3279.0,5558.0,41.0,4.0,3347.0
B0113691084,Producto Electronics 693,Electronics,4083.0,7704.0,47.0,4.0,477.0
B0606972784,Producto Electronics 694,Electronics,5510.0,7446.0,26.0,4.2,8995.0
B0887351217,Producto Computers&Accessories 695,Computers&Accessories,2218.0,4185.0,47.0,3.9,116.0
B0303485904,Producto Electronics 696,Electronics,1918.0,5329.0,64.0,3.9,1723.0
B0883745659,Producto Computers&Accessories 697,Computers&Accessories,311.0,457.0,32.0,4.2,6716.0
B0366589198,Producto Electronics 698,Electronics,1376.0,2809.0,51.0,3.9,387.0
B0485936811,Producto Computers&Accessories 699,Computers&Accessories,1666.0,2563.0,35.0,3.8,1746.0
B0515652315,Producto Computers&Accessories 700,Computers&Accessories,791.0,976.0,19.0,3.3,2085.0
B0441129513,Producto Electronics 701,Electronics,6241.0,9907.0,37.0,3.7,3058.0
B0294867756,Producto Electronics 702,Electronics,1023.0,2558.0,60.0,3.8,2186.0
B0356287837,Producto Electronics 703,Electronics,189.0,653.0,71.0,3.9,10205.0
B0322062698,Producto Electronics 704,Electronics,1509.0,2434.0,38.0,3.8,7406.0
B0827563682,Producto Health&PersonalCare 705,Health&PersonalCare,402.0,681.0,41.0,4.3,8007.0
B0175570453,Producto Electronics 706,Electronics,688.0,1563.0,56.0,3.8,2708.0
B0296849791,Producto Home&Kitchen 707,Home&Kitchen,626.0,1118.0,44.0,3.8,4470.0
B0540350665,Producto Electronics 708,Electronics,314.0,669.0,53.0,4.1,2696.0
B0104921802,Producto Home&Kitchen 709,Home&Kitchen,409.0,871.0,53.0,3.7,22154.0
B0700113189,Producto Home&Kitchen 710,Home&Kitchen,949.0,1265.0,25.0,4.4,5529.0
B0239175520,Producto Computers&Accessories 711,Computers&Accessories,701.0,1946.0,64.0,4.3,3752.0
B0723014085,Producto Computers&Accessories 712,Computers&Accessories,1691.0,3677.0,54.0,3.7,19408.0
B0460943295,Producto Computers&Accessories 713,Computers&Accessories,245.0,874.0,72.0,4.4,4759.0
B0509954310,Producto Electronics 714,Electronics,1696.0,4349.0,61.0,4.4,7909.0
B0914174197,Producto Toys&Games 715,Toys&Games,735.0,1131.0,35.0,3.7,6539.0
B0216620843,Producto MusicalInstruments 716,MusicalInstruments,496.0,1377.0,64.0,3.7,2542.0
B0749194827,Producto Car&Motorbike 717,Car&Motorbike,239.0,582.0,59.0,3.9,2496.0
B0125453062,Producto Electronics 718,Electronics,7468.0,9958.0,25.0,3.6,6284.0
B0802179521,Producto Home&Kitchen 719,Home&Kitchen,697.0,981.0,29.0,3.8,6405.0
B0140380731,Producto Toys&Games 720,Toys&Games,821.0,1013.0,19.0,3.8,5581.0
B0389477632,Producto Electronics 721,Electronics,2647.0,4644.0,43.0,4.1,6788.0
B0286595670,Producto Electronics 722,Electronics,598.0,867.0,31.0,4.0,16151.0
B0464299281,Producto Home&Kitchen 723,Home&Kitchen,570.0,1461.0,61.0,4.0,5393.0
B0565965675,Producto Computers&Accessories 724,Computers&Accessories,703.0,2342.0,70.0,3.9,2205.0
B0730587014,Producto MusicalInstruments 725,MusicalInstruments,4498.0,7496.0,40.0,3.6,848.0
B0734684786,Producto Electronics 726,Electronics,2211.0,3747.0,41.0,4.2,3146.0
B0952593461,Producto Home&Kitchen 727,Home&Kitchen,1375.0,2149.0,36.0,4.1,12262.0
B0750477122,Producto Electronics 728,Electronics,2240.0,5894.0,62.0,3.9,7026.0
B0722956124,Producto Electronics 729,Electronics,1208.0,2684.0,55.0,3.7,1719.0
B0680357769,Producto Electronics 730,Electronics,7365.0,12483.0,41.0,4.4,12061.0
B0162779068,Producto Home&Kitchen 731,Home&Kitchen,282.0,655.0,57.0,4.1,1305.0
B0115242810,Producto Home&Kitchen 732,Home&Kitchen,72.0,248.0,71.0,4.2,2085.0
B0635926458,Producto Computers&Accessories 733,Computers&Accessories,743.0,1402.0,47.0,4.1,5107.0
B0587162090,Producto Computers&Accessories 734,Computers&Accessories,139.0,332.0,58.0,3.7,13881.0
B0602139972,Producto OfficeProducts 735,OfficeProducts,166.0,370.0,55.0,4.5,8685.0
B0227869374,Producto Computers&Accessories 736,Computers&Accessories,606.0,2090.0,71.0,4.0,1953.0
B0187667297,Producto Home&Kitchen 737,Home&Kitchen,695.0,1510.0,54.0,4.3,2360.0
B0117817607,Producto Computers&Accessories 738,Computers&Accessories,874.0,1533.0,43.0,4.4,6304.0
B0598069965,Producto Computers&Accessories 739,Computers&Accessories,630.0,1146.0,45.0,4.0,798.0
B0332932327,Producto Computers&Accessories 740,Computers&Accessories,1206.0,1386.0,13.0,3.6,488.0
B0936388150,Producto Electronics 741,Electronics,2766.0,4940.0,44.0,3.3,2266.0
B0314409349,Producto Home&Kitchen 742,Home&Kitchen,323.0,490.0,34.0,4.0,6746.0
B0806423168,Producto Computers&Accessories 743,Computers&Accessories,461.0,1152.0,60.0,4.1,9851.0
B0184336695,Producto Electronics 744,Electronics,1619.0,4260.0,62.0,3.9,5333.0
B0255342183,Producto OfficeProducts 745,OfficeProducts,302.0,719.0,58.0,4.1,10960.0
B0539293898,Producto Computers&Accessories 746,Computers&Accessories,156.0,389.0,60.0,4.2,20208.0
B0184683889,Producto Computers&Accessories 747,Computers&Accessories,2865.0,4276.0,33.0,4.3,2641.0
B0917556587,Producto HomeImprovement 748,HomeImprovement,326.0,680.0,52.0,4.0,801.0
B0573556467,Producto Computers&Accessories 749,Computers&Accessories,612.0,728.0,16.0,3.9,1959.0
B0522722070,Producto Electronics 750,Electronics,517.0,907.0,43.0,4.0,1539.0
B0830128527,Producto Toys&Games 751,Toys&Games,622.0,1554.0,60.0,4.1,7975.0
B0766294927,Producto Computers&Accessories 752,Computers&Accessories,47.0,187.0,75.0,3.9,1423.0
B0961758059,Producto Electronics 753,Electronics,3263.0,4532.0,28.0,3.8,2988.0
B0160417886,Producto Electronics 754,Electronics,3740.0,6033.0,38.0,3.9,1385.0
B0131398334,Producto Home&Kitchen 755,Home&Kitchen,237.0,910.0,74.0,4.1,4415.0
B0863799524,Producto Computers&Accessories 756,Computers&Accessories,2925.0,5850.0,50.0,3.8,4051.0
B0157910656,Producto Computers&Accessories 757,Computers&Accessories,353.0,861.0,59.0,3.9,8115.0
B0958393449,Producto OfficeProducts 758,OfficeProducts,570.0,983.0,42.0,4.5,5258.0
B0175366232,Producto Home&Kitchen 759,Home&Kitchen,463.0,1362.0,66.0,4.3,3340.0
B0160101246,Producto Electronics 760,Electronics,5595.0,10172.0,45.0,3.7,7286.0
B0606391956,Producto Electronics 761,Electronics,2553.0,2659.0,4.0,4.2,2827.0
B0930757474,Producto Electronics 762,Electronics,3917.0,4555.0,14.0,4.1,1854.0
B0934879141,Producto Home&Kitchen 763,Home&Kitchen,718.0,1355.0,47.0,4.0,7763.0
B0281896004,Producto Electronics 764,Electronics,548.0,741.0,26.0,3.8,3874.0
B0128770032,Producto Computers&Accessories 765,Computers&Accessories,1076.0,1856.0,42.0,3.8,6185.0
B0904775473,Producto Home&Kitchen 766,Home&Kitchen,273.0,759.0,64.0,4.1,13974.0
B0934663179,Producto OfficeProducts 767,OfficeProducts,269.0,726.0,63.0,3.8,1319.0
B0513934404,Producto Electronics 768,Electronics,2402.0,4620.0,48.0,4.3,28600.0
B0783387389,Producto Home&Kitchen 769,Home&Kitchen,1831.0,3051.0,40.0,4.4,7393.0
B0598744392,Producto Electronics 770,Electronics,127.0,211.0,40.0,4.0,1089.0
B0915049515,Producto MusicalInstruments 771,MusicalInstruments,825.0,2501.0,67.0,4.4,18242.0
B0906705715,Producto Electronics 772,Electronics,441.0,981.0,55.0,3.9,2209.0
B0947507720,Producto Computers&Accessories 773,Computers&Accessories,1550.0,3101.0,50.0,3.8,15243.0
B0391716322,Producto Home&Kitchen 774,Home&Kitchen,2773.0,4865.0,43.0,4.3,1506.0
B0675411392,Producto Electronics 775,Electronics,508.0,2539.0,80.0,4.5,7002.0
B0592408558,Producto Electronics 776,Electronics,942.0,1682.0,44.0,4.6,11329.0
B0709146889,Producto Home&Kitchen 777,Home&Kitchen,550.0,846.0,35.0,4.1,7240.0
B0233329197,Producto Home&Kitchen 778,Home&Kitchen,317.0,373.0,15.0,4.2,4469.0
B0877301350,Producto Home&Kitchen 779,Home&Kitchen,58.0,100.0,42.0,4.1,10234.0
B0274847929,Producto Home&Kitchen 780,Home&Kitchen,1276.0,1519.0,16.0,4.3,2241.0
B0769303588,Producto Computers&Accessories 781,Computers&Accessories,1186.0,2010.0,41.0,4.1,10594.0
B0960193843,Producto Electronics 782,Electronics,999.0,1723.0,42.0,4.2,2390.0
B0766121967,Producto Electronics 783,Electronics,589.0,1228.0,52.0,3.7,13532.0
B0177294160,Producto Electronics 784,Electronics,3780.0,6000.0,37.0,3.9,2143.0
B0714940671,Producto HomeImprovement 785,HomeImprovement,1661.0,2307.0,28.0,4.2,826.0
B0664667781,Producto Computers&Accessories 786,Computers&Accessories,922.0,2304.0,60.0,4.3,10453.0
B0228546745,Producto Computers&Accessories 787,Computers&Accessories,115.0,205.0,44.0,4.3,5867.0
B0394752612,Producto Computers&Accessories 788,Computers&Accessories,1006.0,1796.0,44.0,4.0,5951.0
B0656498735,Producto Toys&Games 789,Toys&Games,529.0,961.0,45.0,3.8,2878.0
B0337759391,Producto Electronics 790,Electronics,1442.0,2622.0,45.0,4.0,6798.0
B0693702992,Producto Computers&Accessories 791,Computers&Accessories,828.0,1799.0,54.0,4.0,15030.0
B0283835908,Producto Computers&Accessories 792,Computers&Accessories,758.0,1148.0,34.0,4.1,5344.0
B0381200645,Producto Computers&Accessories 793,Computers&Accessories,851.0,1669.0,49.0,3.8,642.0
B0821883357,Producto Electronics 794,Electronics,3904.0,6400.0,39.0,3.9,3908.0
B0390973588,Producto OfficeProducts 795,OfficeProducts,409.0,771.0,47.0,4.0,6632.0
B0921124905,Producto Toys&Games 796,Toys&Games,211.0,470.0,55.0,3.4,12368.0
B0700337488,Producto Computers&Accessories 797,Computers&Accessories,1167.0,1643.0,29.0,4.2,7455.0
B0293062810,Producto Home&Kitchen 798,Home&Kitchen,2202.0,3059.0,28.0,4.0,1541.0
B0423019266,Producto Toys&Games 799,Toys&Games,152.0,282.0,46.0,4.1,4459.0
B0292782556,Producto Home&Kitchen 800,Home&Kitchen,368.0,695.0,47.0,3.9,8283.0
B0794909276,Producto Electronics 801,Electronics,1667.0,2874.0,42.0,4.2,7400.0
B0229466595,Producto Computers&Accessories 802,Computers&Accessories,557.0,1237.0,55.0,3.8,7294.0
B0748759585,Producto Computers&Accessories 803,Computers&Accessories,1924.0,4934.0,61.0,3.9,1040.0
B0975398075,Producto Computers&Accessories 804,Computers&Accessories,3051.0,4068.0,25.0,4.1,6421.0
B0609986265,Producto Home&Kitchen 805,Home&Kitchen,709.0,1058.0,33.0,4.1,4991.0
B0420251136,Producto Toys&Games 806,Toys&Games,1217.0,2765.0,56.0,3.7,7664.0
B0412313786,Producto Toys&Games 807,Toys&Games,303.0,917.0,67.0,4.5,8001.0
B0130623225,Producto Computers&Accessories 808,Computers&Accessories,3250.0,5603.0,42.0,3.8,3362.0
B0592450179,Producto Electronics 809,Electronics,5709.0,8396.0,32.0,3.9,8817.0
B0880388966,Producto Health&PersonalCare 810,Health&PersonalCare,373.0,678.0,45.0,4.5,8381.0
B0467623565,Producto MusicalInstruments 811,MusicalInstruments,341.0,874.0,61.0,3.5,1038.0
B0180177517,Producto Electronics 812,Electronics,1916.0,3483.0,45.0,3.5,3756.0
B0699321233,Producto Toys&Games 813,Toys&Games,255.0,404.0,37.0,4.1,3099.0
B0379959841,Producto OfficeProducts 814,OfficeProducts,558.0,979.0,43.0,3.3,1874.0
B0495263744,Producto Computers&Accessories 815,Computers&Accessories,1573.0,2712.0,42.0,3.4,4781.0
B0568892980,Producto Computers&Accessories 816,Computers&Accessories,1178.0,2455.0,52.0,4.4,6713.0
B0605978133,Producto Computers&Accessories 817,Computers&Accessories,1811.0,3622.0,50.0,3.9,6725.0
B0492958140,Producto Electronics 818,Electronics,1806.0,4201.0,57.0,4.7,14861.0
B0467281329,Producto Electronics 819,Electronics,868.0,3100.0,72.0,3.8,4770.0
B0702764187,Producto Home&Kitchen 820,Home&Kitchen,270.0,403.0,33.0,3.9,7674.0
B0176065142,Producto Electronics 821,Electronics,1174.0,1956.0,40.0,4.2,2483.0
B0121980757,Producto Electronics 822,Electronics,742.0,1349.0,45.0,4.1,11768.0
B0327443447,Producto Computers&Accessories 823,Computers&Accessories,2835.0,3780.0,25.0,3.9,1961.0
B0508058072,Producto Computers&Accessories 824,Computers&Accessories,718.0,1840.0,61.0,3.9,1536.0
B0104281385,Producto HomeImprovement 825,HomeImprovement,851.0,1182.0,28.0,4.0,5031.0
B0723956161,Producto Electronics 826,Electronics,561.0,2243.0,75.0,4.5,7094.0
B0530363974,Producto Electronics 827,Electronics,2553.0,7092.0,64.0,4.3,6580.0
B0128915060,Producto Home&Kitchen 828,Home&Kitchen,1479.0,1921.0,23.0,3.8,818.0
B0194086608,Producto Computers&Accessories 829,Computers&Accessories,1550.0,2246.0,31.0,3.7,921.0
B0626061843,Producto Electronics 830,Electronics,1919.0,3199.0,40.0,3.8,2683.0
B0306057835,Producto Computers&Accessories 831,Computers&Accessories,532.0,1023.0,48.0,3.7,7041.0
B0915536902,Producto Electronics 832,Electronics,1176.0,1994.0,41.0,4.0,3137.0
B0226114271,Producto Electronics 833,Electronics,193.0,742.0,74.0,4.3,1951.0
B0456803019,Producto Computers&Accessories 834,Computers&Accessories,2663.0,3248.0,18.0,3.9,7648.0
B0115555848,Producto Computers&Accessories 835,Computers&Accessories,1522.0,3458.0,56.0,4.5,1744.0
B0456997658,Producto HomeImprovement 836,HomeImprovement,565.0,1711.0,67.0,4.6,7953.0
B0595528909,Producto Computers&Accessories 837,Computers&Accessories,636.0,896.0,29.0,4.1,7006.0
B0266051201,Producto Computers&Accessories 838,Computers&Accessories,2038.0,5362.0,62.0,4.3,4004.0
B0652425556,Producto Home&Kitchen 839,Home&Kitchen,363.0,955.0,62.0,3.8,8515.0
B0244627003,Producto Electronics 840,Electronics,2576.0,4770.0,46.0,3.9,13832.0
B0738609650,Producto Home&Kitchen 841,Home&Kitchen,288.0,395.0,27.0,4.3,7255.0
B0778665684,Producto Electronics 842,Electronics,3594.0,7335.0,51.0,3.9,4173.0
B0707132848,Producto Car&Motorbike 843,Car&Motorbike,1191.0,2018.0,41.0,4.4,5530.0
B0656600449,Producto Electronics 844,Electronics,1422.0,2634.0,46.0,4.3,266.0
B0903541648,Producto Computers&Accessories 845,Computers&Accessories,410.0,1414.0,71.0,4.3,3765.0
B0695391570,Producto Electronics 846,Electronics,2275.0,5290.0,57.0,3.7,247.0
B0575112807,Producto Health&PersonalCare 847,Health&PersonalCare,791.0,1098.0,28.0,3.9,1352.0
B0791808343,Producto Computers&Accessories 848,Computers&Accessories,504.0,1029.0,51.0,4.2,5199.0
B0508360907,Producto Computers&Accessories 849,Computers&Accessories,560.0,1930.0,71.0,3.8,6663.0
B0976112856,Producto Electronics 850,Electronics,1360.0,2194.0,38.0,3.9,6070.0
B0114506454,Producto Home&Kitchen 851,Home&Kitchen,1814.0,2834.0,36.0,4.2,17894.0
B0955492081,Producto Electronics 852,Electronics,1169.0,2016.0,42.0,3.8,678.0
B0382508794,Producto OfficeProducts 853,OfficeProducts,142.0,219.0,35.0,3.8,1335.0
B0903904865,Producto Electronics 854,Electronics,2292.0,5458.0,58.0,3.5,4868.0
B0157629087,Producto Electronics 855,Electronics,3161.0,8105.0,61.0,3.9,9545.0
B0269327666,Producto Electronics 856,Electronics,1624.0,5238.0,69.0,4.3,3246.0
B0206186327,Producto Computers&Accessories 857,Computers&Accessories,2211.0,4335.0,49.0,3.8,4878.0
B0837758270,Producto Computers&Accessories 858,Computers&Accessories,3963.0,7339.0,46.0,4.0,5997.0
B0377902424,Producto Electronics 859,Electronics,4704.0,10227.0,54.0,4.0,16980.0
B0280000444,Producto Home&Kitchen 860,Home&Kitchen,1623.0,3864.0,58.0,3.9,1013.0
B0719752637,Producto Computers&Accessories 861,Computers&Accessories,915.0,1386.0,34.0,4.2,6549.0
B0671478616,Producto Computers&Accessories 862,Computers&Accessories,2063.0,3438.0,40.0,4.5,10559.0
B0574312027,Producto Computers&Accessories 863,Computers&Accessories,1293.0,2351.0,45.0,4.3,8447.0
B0787900491,Producto Computers&Accessories 864,Computers&Accessories,1230.0,2320.0,47.0,3.8,11226.0
B0591054255,Producto Computers&Accessories 865,Computers&Accessories,2096.0,4460.0,53.0,4.6,1864.0
B0221260807,Producto Electronics 866,Electronics,1935.0,4962.0,61.0,4.3,221.0
B0525618308,Producto Electronics 867,Electronics,2184.0,3165.0,31.0,3.8,8961.0
B0653545610,Producto OfficeProducts 868,OfficeProducts,69.0,383.0,82.0,3.9,4067.0
B0798363433,Producto Toys&Games 869,Toys&Games,573.0,1123.0,49.0,4.3,4989.0
